number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
51,0.5886654478971276,2025-12-16 22:40:39.869331,2025-12-16 22:40:40.281477,0 days 00:00:00.412146,13.98393457234917,,0.02274278932500599,rbf,3933,5.45568778887182e-06,0.5449296534959893,0.8148743668355106,0.2556284964084625,COMPLETE
52,0.5547445255469833,2025-12-16 22:40:40.281631,2025-12-16 22:40:40.494638,0 days 00:00:00.213007,0.004143563075992181,,0.032974385516039414,rbf,4035,5.284886605575124e-06,0.527281475067309,0.7965042655291923,0.16934578120708466,COMPLETE
53,0.5835010060357173,2025-12-16 22:40:40.494808,2025-12-16 22:40:40.839323,0 days 00:00:00.344515,3.730424180502936,,0.0917233648567147,rbf,4359,1.7577240733109783e-06,0.5531503275693815,0.8188649693415091,0.32251763343811035,COMPLETE
54,0.5824175824170865,2025-12-16 22:40:40.839481,2025-12-16 22:40:41.193236,0 days 00:00:00.353755,3.6760957426595193,,0.12050878173813875,rbf,4469,1.721640514777018e-06,0.5529352013221349,0.8120834444148226,0.25564220547676086,COMPLETE
55,0.5810055865916817,2025-12-16 22:40:41.193399,2025-12-16 22:40:41.584667,0 days 00:00:00.391268,3.4879467321081647,balanced,0.15513324503461728,rbf,4385,2.321877732440812e-06,0.5649940416947355,0.8235970407891231,0.6219323873519897,COMPLETE
56,0.5434782608690704,2025-12-16 22:40:41.584828,2025-12-16 22:40:41.836294,0 days 00:00:00.251466,0.5148104101402007,,0.019603216009468856,rbf,4869,1.861664372378706e-06,0.5202382220700327,0.7870317915222608,0.218115895986557,COMPLETE
57,0.5708737864072676,2025-12-16 22:40:41.836451,2025-12-16 22:40:42.244359,0 days 00:00:00.407908,1.6206665221329122,,1.147916840955678,rbf,4301,3.490978135953643e-06,0.5806654536209862,0.7950796454278859,0.222549170255661,COMPLETE
58,0.572033898304586,2025-12-16 22:40:42.244520,2025-12-16 22:40:42.777398,0 days 00:00:00.532878,6.798980786038154,,0.42322911650207923,rbf,3874,1.452639716087432e-06,0.5496014037106319,0.785211443615036,0.3424808084964752,COMPLETE
59,0.5493716337517501,2025-12-16 22:40:42.777554,2025-12-16 22:40:43.052354,0 days 00:00:00.274800,4.76614146876925,,0.005911642136200349,poly,4645,1.9990332308598482e-05,0.5146830177750737,0.7814041255665156,0.22199536859989166,COMPLETE
60,0.5215827338124555,2025-12-16 22:40:43.052516,2025-12-16 22:40:43.297913,0 days 00:00:00.245397,0.1645262205139751,balanced,0.08561532530526461,rbf,3605,1.0437651287691616e-05,0.5017923559331734,0.7731896494268196,0.5603539347648621,COMPLETE
61,0.5749559082887494,2025-12-16 22:40:43.298066,2025-12-16 22:41:36.841385,0 days 00:00:53.543319,9.715519215891874,,0.015383537910125278,rbf,4410,1.224325320148554e-06,0.5332049870069236,0.8049395161290324,0.23673056066036224,COMPLETE
62,0.5750452079561056,2025-12-16 22:41:36.841593,2025-12-16 22:44:26.990902,0 days 00:02:50.149309,20.57940131100635,,0.08157104657063718,rbf,3894,2.2924766406656155e-06,0.5423549092318907,0.8011592741935484,0.2803654074668884,COMPLETE
63,0.5434782608690704,2025-12-16 22:44:26.991073,2025-12-16 22:44:27.642376,0 days 00:00:00.651303,31.452229959768054,,2.3819716299617313,rbf,4158,2.9593958421970147e-06,0.5150027244680934,0.7787860737136764,0.17954601347446442,COMPLETE
64,0.5827338129491462,2025-12-16 22:44:27.642542,2025-12-16 22:44:28.050279,0 days 00:00:00.407737,9.037955383904093,,0.024083409139297483,rbf,3123,4.672893458383371e-06,0.5431313714350181,0.812629132231405,0.24505703151226044,COMPLETE
65,0.5350734094611821,2025-12-16 22:44:28.050441,2025-12-16 22:44:28.981863,0 days 00:00:00.931422,1.6849352533885182,,,linear,3072,4.992961911811349e-06,0.5048666512829503,0.787083860970408,0.2194211333990097,COMPLETE
66,0.5374771480799432,2025-12-16 22:44:28.982021,2025-12-16 22:44:29.362727,0 days 00:00:00.380706,3.270316439232906,,0.008703764480191823,rbf,3495,4.479999370023907e-06,0.5044688784532234,0.7711860170621168,0.2210121899843216,COMPLETE
67,0.5200764818350653,2025-12-16 22:44:29.362893,2025-12-16 22:44:29.786480,0 days 00:00:00.423587,7.281450603970796,,0.002292795698140113,sigmoid,2904,1.9023181541720358e-06,0.4854427057869463,0.7467883564382832,0.25959280133247375,COMPLETE
68,0.5428109854599397,2025-12-16 22:44:29.786655,2025-12-16 22:44:30.144372,0 days 00:00:00.357717,0.776414550006924,,0.021954465230787725,rbf,2573,7.464895398015534e-06,0.5223864891330576,0.7891562250066648,0.18787524104118347,COMPLETE
69,0.5623836126624451,2025-12-16 22:44:30.144537,2025-12-16 22:44:30.898095,0 days 00:00:00.753558,48.138414055028406,,0.31221119733901215,rbf,3207,2.7903995553958144e-06,0.5425907183810389,0.7744976339642762,0.2843674123287201,COMPLETE
70,0.5272407732859757,2025-12-16 22:44:30.898249,2025-12-16 22:44:31.136761,0 days 00:00:00.238512,20.97225886186068,,0.003859916762349565,rbf,3371,0.00029177413309260374,0.5052871316503187,0.7738915455878432,0.22505740821361542,COMPLETE
71,0.5925925925920958,2025-12-16 22:44:31.136937,2025-12-16 22:44:31.552317,0 days 00:00:00.415380,11.35495111196871,,0.030672168454400184,rbf,4541,1.483331411242782e-06,0.5499678814348531,0.8180276926153025,0.26753881573677063,COMPLETE
72,0.595903165735071,2025-12-16 22:44:31.552466,2025-12-16 22:44:31.929305,0 days 00:00:00.376839,9.21037029004899,,0.03444873086480406,rbf,4731,1.4472812774472332e-06,0.5475294361220352,0.8184567448680352,0.2759813368320465,COMPLETE
