number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
76,0.824283882000355,2025-12-24 14:54:33.777981,2025-12-24 14:54:42.099981,0 days 00:00:08.322000,1.9483630856609944e-08,0.3648829413192552,67,0.9584457491116389,5.053492448764269e-08,0.013172347340714952,9,3,1310,0.8062631005580622,0.927819120015122,0.9001819896032093,0.3346427083015442,COMPLETE
77,0.8222316504025547,2025-12-24 14:54:42.100754,2025-12-24 14:54:49.537492,0 days 00:00:07.436738,0.004363059734319839,0.45616156120291274,119,0.7675761261241805,4.1241883039300276e-08,0.03512254293218177,10,53,1380,0.7726300432002612,0.9253638717944268,0.89873655777525,0.36355623602867126,COMPLETE
78,0.8067226890751311,2025-12-24 14:54:49.537815,2025-12-24 14:55:03.451305,0 days 00:00:13.913490,1.0736247203629061e-07,0.5067446659702595,110,1.9991939973841204,7.308125840075015e-07,0.001061305460991587,8,30,1457,0.7992914621027721,0.9101305173122431,0.8741550631305042,0.4384288787841797,COMPLETE
79,0.8166383701183455,2025-12-24 14:55:03.451947,2025-12-24 14:55:13.568421,0 days 00:00:10.116474,7.287269800149828e-07,0.33679119097957005,78,0.47485769513182957,1.699749795984048e-08,0.014565980215123992,15,80,1363,0.8222276221006162,0.9197657105034582,0.8909393809024919,0.37210774421691895,COMPLETE
80,0.8169738534071297,2025-12-24 14:55:13.568722,2025-12-24 14:55:15.850530,0 days 00:00:02.281808,7.015561090591338e-08,0.4124094946662487,138,1.5792089003376981,3.926185783339937e-06,0.0701494879145359,10,1,603,0.8458366865321795,0.9226436999231822,0.8928999090468055,0.3233908712863922,COMPLETE
81,0.8231680561644851,2025-12-24 14:55:15.850830,2025-12-24 14:55:20.930703,0 days 00:00:05.079873,3.428628931208544e-07,0.30007176243340333,113,0.40562738179277197,1.4811505841785567e-07,0.03962174556793937,11,14,1414,0.8245338139754755,0.9266537474153477,0.8986533435076645,0.3803960978984833,COMPLETE
82,0.8227134807103801,2025-12-24 14:55:20.930978,2025-12-24 14:55:29.620421,0 days 00:00:08.689443,2.2189101275269757e-07,0.38119129200165264,124,1.1115820406433705,4.632799397311522e-08,0.02334133347096826,11,37,1450,0.808967623254227,0.925048190172638,0.8963824261452571,0.3814866542816162,COMPLETE
83,0.8262994224783993,2025-12-24 14:55:29.620998,2025-12-24 14:55:36.531149,0 days 00:00:06.910151,3.478842295934606e-08,0.35367720194072355,109,0.7279578800894354,7.690765470758503e-08,0.02726431858538522,14,16,1291,0.8675018250415384,0.9262956046852973,0.8982930257290194,0.4202905595302582,COMPLETE
84,0.8199643493756151,2025-12-24 14:55:36.531371,2025-12-24 14:55:44.452563,0 days 00:00:07.921192,3.794062151954511e-08,0.32237609805283696,100,0.8775376799022346,2.831773393863045e-07,0.0295247184909225,14,47,1280,0.8566549036017517,0.9246872295801155,0.8962018511845966,0.4357132613658905,COMPLETE
85,0.8216216216211218,2025-12-24 14:55:44.452809,2025-12-24 14:55:51.142378,0 days 00:00:06.689569,1.8235155542048233e-08,0.3543489845173019,94,2.4231410170278487,1.0175711559636573e-08,0.019027220607541213,14,18,1321,0.884827995837796,0.9265815620719752,0.8996619004308003,0.3211749196052551,COMPLETE
86,0.8237273874626889,2025-12-24 14:55:51.142609,2025-12-24 14:56:00.225078,0 days 00:00:09.082469,5.074334274697279e-08,0.44724208571822216,89,1.4209179072532356,1.9479005089147544e-08,0.025055872316645814,13,66,1211,0.7527089863960678,0.9232851207756166,0.8961252940584181,0.34293636679649353,COMPLETE
87,0.8209219858151039,2025-12-24 14:56:00.225365,2025-12-24 14:56:13.359065,0 days 00:00:13.133700,1.6012142671807606e-07,0.352890959148662,135,0.6594416337326546,7.937098242716318e-08,0.011366434750819386,13,35,1359,0.7818601803656805,0.9237745563300253,0.8962592690292306,0.4225371479988098,COMPLETE
88,0.793747286148002,2025-12-24 14:56:13.359493,2025-12-24 14:56:22.088706,0 days 00:00:08.729213,2.721307761446221e-08,0.31633792393406107,110,1.2117648667794025,1.6091685279322627e-07,0.0028110910239469732,15,99,1180,0.8327533899154238,0.9018003895005824,0.8619724943559923,0.4234794080257416,COMPLETE
89,0.820941487021058,2025-12-24 14:56:22.088923,2025-12-24 14:56:26.025234,0 days 00:00:03.936311,6.847239534894524e-08,0.3778971280509939,84,4.097841878584758,4.030439498331481e-05,0.053804180202210054,7,17,1399,0.8673998254587393,0.923106203537292,0.8945383979755633,0.41384848952293396,COMPLETE
90,0.8219983207383749,2025-12-24 14:56:26.025446,2025-12-24 14:56:29.867144,0 days 00:00:03.841698,0.0005501179819160268,0.4743979692913408,108,0.756026258107687,3.758267227604419e-08,0.06357809502468137,9,54,1499,0.7201637223692455,0.9214285188104037,0.8934591089249798,0.3420519530773163,COMPLETE
91,0.8252853380153039,2025-12-24 14:56:29.867414,2025-12-24 14:56:34.861179,0 days 00:00:04.993765,5.836197971577811e-07,0.4131824794070727,118,0.27354320534590826,9.464287548354543e-08,0.03427133046361406,10,19,1411,0.8473114665851749,0.9268052624309185,0.9001686753203957,0.4085659086704254,COMPLETE
92,0.8222904782794479,2025-12-24 14:56:34.861461,2025-12-24 14:56:41.070944,0 days 00:00:06.209483,4.972479090771991e-07,0.4062395126960305,119,0.37024021774629345,1.8115660650692036e-08,0.03468109005607084,10,32,1290,0.8461351821529755,0.9255047521030064,0.8980192507886632,0.39860427379608154,COMPLETE
93,0.8239405854079757,2025-12-24 14:56:41.071211,2025-12-24 14:56:46.435755,0 days 00:00:05.364544,2.6498478895111996e-06,0.3867911324115913,99,0.28616046752801416,8.520042814062354e-08,0.02775570113664895,9,15,1408,0.7976915981153943,0.9276185633279819,0.9013594714895438,0.3818296492099762,COMPLETE
94,0.820863616929812,2025-12-24 14:56:46.435969,2025-12-24 14:56:50.926557,0 days 00:00:04.490588,1.4261648728473548e-07,0.4350921715291579,124,0.19126802410295868,5.907946666925455e-08,0.04391701471376184,8,46,1465,0.8130005711290719,0.9231265851897846,0.8963766011465262,0.37062305212020874,COMPLETE
95,0.825835189309078,2025-12-24 14:56:50.926792,2025-12-24 14:56:58.442642,0 days 00:00:07.515850,4.01111734613558e-08,0.5206653242698416,145,0.925723034476716,3.748644870962613e-07,0.03307442456736834,14,30,1342,0.8791681935140646,0.9251340580168189,0.8979959507937392,0.4306595027446747,COMPLETE
96,0.8249128919855631,2025-12-24 14:56:58.443204,2025-12-24 14:57:04.846309,0 days 00:00:06.403105,7.75902294288089e-07,0.5134969588469317,104,1.7996581448687565,4.319817765725018e-07,0.03136265898392924,10,27,1369,0.8682619001321097,0.9262749028706565,0.8988842631002141,0.38713037967681885,COMPLETE
97,0.8255659121166782,2025-12-24 14:57:04.846601,2025-12-24 14:57:12.890746,0 days 00:00:08.044145,8.851601307724122e-08,0.4617133367591545,95,1.2905036019015865,1.2565850063209613e-06,0.01591305835891228,12,1,1459,0.879954398842812,0.9256642447367434,0.8975698937437016,0.38377317786216736,COMPLETE
98,0.8238434163696079,2025-12-24 14:57:12.890955,2025-12-24 14:57:20.190793,0 days 00:00:07.299838,8.453773650057389e-08,0.5293220704175785,94,1.2128709895626804,1.0209548793600658e-06,0.017520446426238092,12,4,1460,0.9164038657904592,0.9263430654904721,0.897482518762737,0.40815070271492004,COMPLETE
99,0.8008247422675416,2025-12-24 14:57:20.191009,2025-12-24 14:57:23.130599,0 days 00:00:02.939590,1.5448229151240648e-08,0.4945626520627071,79,5.636213323449578,2.5553157795927785e-07,0.2692325233881468,13,381,1330,0.8747051258781364,0.9052764201616399,0.8683583572505008,0.3621576130390167,COMPLETE
100,0.8200589970496475,2025-12-24 14:57:23.130815,2025-12-24 14:57:31.792278,0 days 00:00:08.661463,2.686669136025022e-07,0.47161706727840635,88,0.9323223630065458,1.801115063306784e-07,0.022648969514430448,12,42,1240,0.9453467802996409,0.9239271207994759,0.8966770046525097,0.34883052110671997,COMPLETE
101,0.8238341968906917,2025-12-24 14:57:31.792677,2025-12-24 14:57:36.529749,0 days 00:00:04.737072,1.4551234398142098e-07,0.41912629443647664,117,0.5766616075206685,3.1176934022222704e-08,0.040423092986234616,11,14,1415,0.8494857221612584,0.9280967569504925,0.9008543608853,0.3581496775150299,COMPLETE
102,0.8241469816267969,2025-12-24 14:57:36.529979,2025-12-24 14:58:13.091908,0 days 00:00:36.561929,3.5545653109868417e-08,0.4622887632234957,147,1.3435312878217984,1.0286905788146555e-07,0.0013958215962867157,12,2,1467,0.8832593478986431,0.9265574437480297,0.8981831828958066,0.40742188692092896,COMPLETE
103,0.8245004344043655,2025-12-24 14:58:13.092312,2025-12-24 14:58:21.459204,0 days 00:00:08.366892,9.596964480925737e-08,0.43703461784553066,102,1.5877336700640239,6.847242616490157e-08,0.020700681265299864,13,22,1429,0.829763403456381,0.9254136041185099,0.897379333070931,0.38106584548950195,COMPLETE
104,0.8191444303256329,2025-12-24 14:58:21.459532,2025-12-24 14:58:26.740181,0 days 00:00:05.280649,4.6362528480079873e-07,0.3424300884116607,96,0.8440008847166554,6.16000462459912e-07,0.03424645312299432,14,61,1384,0.8965226802644887,0.9226502565646258,0.895043508579807,0.3614179790019989,COMPLETE
105,0.8216216216211233,2025-12-24 14:58:26.740512,2025-12-24 14:58:31.523363,0 days 00:00:04.782851,2.089317453234867e-08,0.3692789484103794,144,1.0753470580632,1.6835870386304094e-08,0.050459746955873505,11,33,1349,0.9107962706130212,0.924100795310057,0.8963042047337269,0.45318782329559326,COMPLETE
106,0.8256070640171608,2025-12-24 14:58:31.523713,2025-12-24 14:58:34.482659,0 days 00:00:02.958946,5.52512839413812e-08,0.32535185880571743,106,0.4954132192950784,1.109368134391502e-05,0.08183448079588049,12,13,796,0.9321190278047229,0.9269252292346952,0.9011289679683321,0.38463854789733887,COMPLETE
107,0.8135735232504426,2025-12-24 14:58:34.483183,2025-12-24 14:58:36.476865,0 days 00:00:01.993682,4.9808449501513755e-08,0.31267870058289804,107,2.2880929657055207,1.1636902997217856e-05,0.10606280789208139,12,10,516,0.9865870178847315,0.9225514787068017,0.8938502159826314,0.3207705020904541,COMPLETE
108,0.8173991844127328,2025-12-24 14:58:36.477112,2025-12-24 14:58:39.778293,0 days 00:00:03.301181,2.9501364358262972e-08,0.3228586238915216,101,0.6405239766189044,3.85111566545069e-06,0.07993491802077027,13,30,1271,0.9302093679448004,0.9245850016659934,0.8970780974222716,0.4613744020462036,COMPLETE
109,0.820446735394689,2025-12-24 14:58:39.778668,2025-12-24 14:58:47.223537,0 days 00:00:07.444869,1.950275005191224e-07,0.5568681133245765,90,0.5524909633210621,3.3249558676751246e-07,0.02728597605711645,14,42,1304,0.9297917137273349,0.9237318929177645,0.8961361119132041,0.3716905415058136,COMPLETE
110,0.822037603847336,2025-12-24 14:58:47.223809,2025-12-24 14:59:02.643955,0 days 00:00:15.420146,7.288536207288619e-08,0.3486782054486678,112,1.9117896400443006,2.852617672067405e-08,0.007142318915490517,13,1,809,0.9629958203901906,0.926482608325267,0.89883891132438,0.3689790964126587,COMPLETE
111,0.8223655913973494,2025-12-24 14:59:02.644221,2025-12-24 14:59:05.752583,0 days 00:00:03.108362,2.9576471403052923e-07,0.3902204394359423,108,0.17488258673715798,4.158642679686411e-08,0.03596893834344793,12,18,258,0.8161935731094684,0.9233455299768886,0.8951683299811852,0.3778834044933319,COMPLETE
112,0.8262268704741594,2025-12-24 14:59:05.752801,2025-12-24 14:59:09.632090,0 days 00:00:03.879289,1.1891317828771567e-06,0.327286001872774,96,0.805894196189982,1.291069897360368e-07,0.04272487173420851,10,14,1497,0.8392674420818129,0.9269293976868545,0.9001270681866032,0.2664627432823181,COMPLETE
113,0.8215547703175219,2025-12-24 14:59:09.632383,2025-12-24 14:59:14.522238,0 days 00:00:04.889855,2.236542802371418e-06,0.32875931925631824,85,0.9935527910236348,0.0001368177593488269,0.04403625001240313,11,14,725,0.772154003382942,0.9272629262143236,0.900698750204915,0.41276711225509644,COMPLETE
114,0.8241027913154071,2025-12-24 14:59:14.523375,2025-12-24 14:59:19.574180,0 days 00:00:05.050805,1.1477485275560766e-07,0.3580210456345812,96,0.7332857644862318,1.7336314448827298e-06,0.04847097433945156,11,27,969,0.8356948179026068,0.9266549823503096,0.9000405253483141,0.426388144493103,COMPLETE
115,0.8275261324036814,2025-12-24 14:59:19.574510,2025-12-24 14:59:22.021979,0 days 00:00:02.447469,9.897769500265e-07,0.30222140848174045,104,1.3752539256654255,1.3462730135494048e-08,0.06806206046795278,10,1,1497,0.8011738103440671,0.9269077330660261,0.8992491576635764,0.3456439971923828,COMPLETE
116,0.820623916810592,2025-12-24 14:59:22.022302,2025-12-24 14:59:27.280516,0 days 00:00:05.258214,0.702869231296254,0.31321212058851183,103,2.679949234313307,1.4504471147050774e-08,0.07465569934416934,10,59,1480,0.8002946481325289,0.9240425654620776,0.8976248151603081,0.38311323523521423,COMPLETE
117,0.8218243819261837,2025-12-24 14:59:27.280789,2025-12-24 14:59:31.591331,0 days 00:00:04.310542,1.4370747552326513e-06,0.305063091922986,106,0.4806274515859867,1.0250828675260826e-08,0.06327621427274517,10,37,1495,0.7933639731846741,0.9232640031512969,0.8944818122736051,0.34761857986450195,COMPLETE
118,0.8197424892698864,2025-12-24 14:59:31.591601,2025-12-24 14:59:35.491240,0 days 00:00:03.899639,1.0961110878015198e-06,0.3283474633678266,92,1.5379106229872623,2.2914768316065294e-08,0.13454158623254683,9,181,1430,0.8223367700852511,0.9192843753082498,0.8902803239032151,0.38909009099006653,COMPLETE
119,0.8178603006184221,2025-12-24 14:59:35.491495,2025-12-24 14:59:40.625982,0 days 00:00:05.134487,3.4645846393721025e-06,0.36418596705394096,100,1.0149498506053802,5.8474446482088175e-08,0.0050599375801111774,9,11,431,0.7867617312215757,0.9198056383478067,0.8888906456345378,0.4223026633262634,COMPLETE
120,0.8111064366843971,2025-12-24 14:59:40.626421,2025-12-24 14:59:44.466737,0 days 00:00:03.840316,7.399196842268383e-06,0.34129311661963385,112,0.8174470729599402,1.363779033303605e-07,0.08749374303374478,10,78,1444,0.8051297606192145,0.9196019893340555,0.8915069022074249,0.3531471788883209,COMPLETE
121,0.8137510879020243,2025-12-24 14:59:44.466983,2025-12-24 14:59:47.170938,0 days 00:00:02.703955,5.965019710149577e-08,0.37841054447789485,96,1.2567065207899109,2.0786062722034954e-07,0.06469312200486109,12,2,1466,0.8596898326045896,0.9250658997393124,0.8967976653405086,0.3595656752586365,COMPLETE
122,0.8265871325090867,2025-12-24 14:59:47.171186,2025-12-24 14:59:51.395421,0 days 00:00:04.224235,1.6041303843413554e-08,0.33048758808543566,75,1.7751976064565445,4.275850538668354e-08,0.0404164202753023,11,24,1499,0.8817973247283023,0.9269933354945574,0.8999290182297497,0.3535861670970917,COMPLETE
123,0.8209389281257985,2025-12-24 14:59:51.395676,2025-12-24 14:59:54.403419,0 days 00:00:03.007743,1.0679166494906448e-08,0.33333047420232864,82,1.7030047139586697,3.6872041340528464e-08,0.05409168119190371,11,26,1500,0.838315001406211,0.9236974195149025,0.894385283723206,0.3175255358219147,COMPLETE
124,0.8156996587025717,2025-12-24 14:59:54.403675,2025-12-24 14:59:57.247550,0 days 00:00:02.843875,2.9148768343077914e-08,0.3026864470161171,61,6.460421803508673,5.5426831628836796e-08,0.04104944429776735,11,47,1384,0.825874557111828,0.9200555007630802,0.8924488877164922,0.37584444880485535,COMPLETE
125,0.8267347807572691,2025-12-24 14:59:57.247800,2025-12-24 15:00:03.134783,0 days 00:00:05.886983,1.7876811507501694e-08,0.5986554576648062,156,0.42241629817147014,2.3725281120862204e-08,0.03067368492092716,10,12,1439,0.7662119456665819,0.9276937946768088,0.9005339859550958,0.34403297305107117,COMPLETE
126,0.8211564320927333,2025-12-24 15:00:03.135028,2025-12-24 15:00:09.672474,0 days 00:00:06.537446,1.5908013712707035e-08,0.5835647233824469,158,1.4750170341812323,2.2162051772187703e-08,0.029391570668653257,10,23,1440,0.7592071621358398,0.9256051610002045,0.8983695828551981,0.44261664152145386,COMPLETE
127,0.8169491525418727,2025-12-24 15:00:09.672790,2025-12-24 15:00:18.668962,0 days 00:00:08.996172,1.9500291492234238e-08,0.353674461074776,182,1.1134827884621163,1.303872992012307e-08,0.025700847838701427,9,39,1402,0.772218125575564,0.9232996506679326,0.8945750122533008,0.3495178818702698,COMPLETE
128,0.8186356073206317,2025-12-24 15:00:18.669347,2025-12-24 15:00:25.674383,0 days 00:00:07.005036,4.1178780030479915e-08,0.39554854783055,153,3.596786239431805,2.7107976617446767e-08,0.038179197650288134,10,50,1469,0.8152066039875134,0.9229968150105556,0.8942463158963383,0.3337158262729645,COMPLETE
129,0.8275261324036814,2025-12-24 15:00:25.674653,2025-12-24 15:00:30.881521,0 days 00:00:05.206868,0.02160818702681405,0.6448552232054353,164,0.7507846012505413,8.362691144359446e-08,0.03195460839339096,8,11,1500,0.7399135757025512,0.9273675455611554,0.9000604967725347,0.3848164677619934,COMPLETE
130,0.8208556149727632,2025-12-24 15:00:30.881782,2025-12-24 15:00:38.628696,0 days 00:00:07.746914,2.6772206194267614e-05,0.6517272644640612,166,0.005141132015802796,4.4490275487354344e-08,0.030130195915373265,8,29,1363,0.7495565258523592,0.9262176563739581,0.8999939253584662,0.43471458554267883,COMPLETE
131,0.8261437908491736,2025-12-24 15:00:38.629010,2025-12-24 15:00:44.195636,0 days 00:00:05.566626,0.012228699994578087,0.5911736429328125,164,0.7177861146497501,1.1489590833977967e-07,0.03150494142550844,8,11,1500,0.7432320211087786,0.9264919801787448,0.8982963542997229,0.3816615641117096,COMPLETE
132,0.8243064729189195,2025-12-24 15:00:44.195894,2025-12-24 15:00:49.995954,0 days 00:00:05.800060,0.02300980900699096,0.6340137974442493,162,0.7650591581810615,1.0619094713111613e-07,0.03196829460923932,8,10,1494,0.7408562035869349,0.9264427410221969,0.8987964720479115,0.41398125886917114,COMPLETE
133,0.8315789473679217,2025-12-24 15:00:49.996210,2025-12-24 15:00:58.745738,0 days 00:00:08.749528,0.007810123529223898,0.6080813477051401,172,0.3236634084950315,7.195384814491642e-08,0.02480873478388117,9,21,1427,0.721852373529947,0.928882166946364,0.9027574711849795,0.40215495228767395,COMPLETE
134,0.8022947925855555,2025-12-24 15:00:58.746286,2025-12-24 15:01:05.500231,0 days 00:00:06.753945,0.00877667074669359,0.5907646604511226,171,0.26152672646580033,6.927861922408113e-08,0.02386673238921374,9,300,1424,0.7158068024739339,0.9058769944405023,0.8666345736974679,0.44181588292121887,COMPLETE
135,0.8261831048203765,2025-12-24 15:01:05.500562,2025-12-24 15:01:12.358148,0 days 00:00:06.857586,0.03487975086203828,0.6168173017071631,190,0.6605575442161541,1.6494053020637024e-08,0.026230148434751598,8,18,1500,0.7321699956240465,0.9283221998483865,0.9014293714743156,0.41349485516548157,COMPLETE
136,0.8248337028819843,2025-12-24 15:01:12.358374,2025-12-24 15:01:21.604346,0 days 00:00:09.245972,0.0494227641669624,0.603247246244316,198,0.3852135385173775,1.4490615688725676e-08,0.0200610621328566,7,20,1466,0.7060585900040286,0.9269426952567663,0.8994655147592985,0.4210745394229889,COMPLETE
137,0.8207792207787209,2025-12-24 15:01:21.604559,2025-12-24 15:01:29.900357,0 days 00:00:08.295798,0.13502468424759473,0.6476190785658544,186,0.7025262608850973,2.2995862752715903e-08,0.027263026729395144,7,37,1498,0.7327684267647614,0.9240935992254977,0.8957741298492073,0.38809728622436523,COMPLETE
138,0.8251389482679907,2025-12-24 15:01:29.900753,2025-12-24 15:01:36.032233,0 days 00:00:06.131480,0.025632027647905793,0.5690579538225649,178,1.1166061480400957,3.400855004821157e-08,0.023968646369867085,8,12,1442,0.7254971639758319,0.9277809271643125,0.9006122073666263,0.35518887639045715,COMPLETE
139,0.8295053003528576,2025-12-24 15:01:36.032459,2025-12-24 15:01:42.942325,0 days 00:00:06.909866,0.00853932744370516,0.6026003231203813,173,0.18221515140710134,1.0348367321823815e-08,0.03820462256280352,8,23,1472,0.6974466227487334,0.92858023620856,0.901753074975223,0.41881075501441956,COMPLETE
140,0.8223570190636249,2025-12-24 15:01:42.942556,2025-12-24 15:01:49.514865,0 days 00:00:06.572309,0.006166528693508976,0.6707313873493723,168,0.13385462948961907,8.214810478952568e-08,0.04782243214918784,8,60,1468,0.7428500906632763,0.924336192575292,0.8964398439898911,0.3901480734348297,COMPLETE
141,0.8243792325051452,2025-12-24 15:01:49.515104,2025-12-24 15:01:54.382007,0 days 00:00:04.866903,0.0026295329269785304,0.5512625306495449,174,0.38024540177526833,1.651138143219456e-08,0.036779083045211845,7,21,1497,0.6954198983899225,0.925391043546083,0.8974450723423235,0.45997482538223267,COMPLETE
142,0.828671328670829,2025-12-24 15:01:54.382251,2025-12-24 15:02:00.668718,0 days 00:00:06.286467,0.009350077517449158,0.6326050994842058,190,0.675031471814078,1.2305996588801278e-08,0.02772192535879945,8,8,1425,0.6740373233919118,0.9269475382927547,0.89949131118225,0.3838661313056946,COMPLETE
143,0.8276762402083775,2025-12-24 15:02:00.668931,2025-12-24 15:02:06.855272,0 days 00:00:06.186341,0.0011508970346340544,0.6136497781345985,186,0.8007800077245217,1.1228125799425265e-08,0.026653499300786896,8,9,1419,0.675875645617447,0.9255686477457148,0.8959938155156331,0.3820702135562897,COMPLETE
144,0.8269394714402502,2025-12-24 15:02:06.855497,2025-12-24 15:02:13.038569,0 days 00:00:06.183072,0.054756399752933636,0.6129897167462285,193,0.9315104863642307,1.2345544411993175e-08,0.02119057258904337,8,1,1411,0.675952338494759,0.9279445229520834,0.9006338430761985,0.3129562735557556,COMPLETE
145,0.8249787595576987,2025-12-24 15:02:13.038792,2025-12-24 15:02:22.628425,0 days 00:00:09.589633,0.04508797333723368,0.6202165539346431,193,1.4201195084151532,1.1490847861143716e-08,0.018726868864264765,8,32,1417,0.6518222813033774,0.9255274910912539,0.8976972115731076,0.3597494065761566,COMPLETE
146,0.821505376343586,2025-12-24 15:02:22.628842,2025-12-24 15:02:33.658622,0 days 00:00:11.029780,0.0009516784382890506,0.6390075799494637,186,0.8984833951094312,2.084345232339907e-08,0.021805374043691934,8,46,1395,0.6663784910661612,0.9252611529449537,0.8977895794101274,0.3764750063419342,COMPLETE
147,0.8264037719669238,2025-12-24 15:02:33.658850,2025-12-24 15:02:43.486923,0 days 00:00:09.828073,0.0010951506653949423,0.6032143863333707,200,1.194924599431276,1.0024134395545516e-08,0.015792164854531842,7,9,1445,0.7046250175369362,0.9288090439836463,0.9019769213550278,0.3473098874092102,COMPLETE
148,0.8270547945200479,2025-12-24 15:02:43.487161,2025-12-24 15:02:53.013518,0 days 00:00:09.526357,0.001521873374449436,0.6086285210315882,197,1.7966352446687597,1.1770470448026029e-08,0.015791888217626313,7,1,1372,0.6725415269099329,0.9290072247273351,0.902559421228126,0.3129371404647827,COMPLETE
149,0.830140485312399,2025-12-24 15:02:53.014063,2025-12-24 15:03:01.503480,0 days 00:00:08.489417,0.0013015132848402636,0.6066242481988301,198,1.753951167307512,1.0878958161285576e-08,0.015895633438206325,6,1,1369,0.6743145204988515,0.9274682133922871,0.8997759039773924,0.3210020065307617,COMPLETE
150,0.8257839721249359,2025-12-24 15:03:01.503709,2025-12-24 15:03:11.926095,0 days 00:00:10.422386,0.0011151158957225502,0.5718558667666265,200,1.8548556113092458,1.0661284938482816e-08,0.015123288345129536,6,8,1366,0.6744842751817227,0.9293959819818332,0.9029962961329498,0.3812047243118286,COMPLETE
151,0.8300258843825888,2025-12-24 15:03:11.926456,2025-12-24 15:03:23.183949,0 days 00:00:11.257493,0.0018797111212377397,0.6064804461410667,195,2.1189092421022058,2.0722823366180274e-08,0.011400640903051866,6,1,1434,0.6713197792485037,0.9285350024762025,0.9015658428731557,0.3423541784286499,COMPLETE
152,0.8268980477218429,2025-12-24 15:03:23.184268,2025-12-24 15:03:35.003659,0 days 00:00:11.819391,0.001458754755724345,0.6058040062975615,195,2.121261424564731,1.0050050540406731e-08,0.010616220680909174,6,4,1436,0.6890159881513475,0.9287474710292942,0.9019286570798284,0.36819446086883545,COMPLETE
153,0.8251318101928222,2025-12-24 15:03:35.003904,2025-12-24 15:03:44.718817,0 days 00:00:09.714913,0.0003536401711286887,0.60982333619587,195,2.340656498967357,2.6564508039383236e-08,0.01266232254665999,5,1,1411,0.6745085268333334,0.9277185854642584,0.9000871253381619,0.39191776514053345,COMPLETE
154,0.8277680140592545,2025-12-24 15:03:44.719204,2025-12-24 15:03:54.639591,0 days 00:00:09.920387,0.001871259763239565,0.6292028488789609,188,2.2310806121282702,1.866937125425022e-08,0.01159374650728485,6,1,1391,0.6930388291284884,0.9284293824535554,0.9016057857215967,0.39021337032318115,COMPLETE
155,0.8243359040269208,2025-12-24 15:03:54.639836,2025-12-24 15:04:04.284376,0 days 00:00:09.644540,0.0018271621483059218,0.6327701891372687,187,2.0107791870311313,1.7530633704028615e-08,0.01053888169837757,5,1,1384,0.690167167544545,0.9267915742433037,0.8982630685926887,0.3609839379787445,COMPLETE
156,0.8198433420360538,2025-12-24 15:04:04.284933,2025-12-24 15:04:14.450390,0 days 00:00:10.165457,0.004340084808750895,0.6587000873224088,181,2.1833731479598555,1.7928264171244338e-08,0.007897825905281633,6,25,1349,0.6653681563369404,0.9234078083587112,0.8953364228017079,0.39917999505996704,COMPLETE
157,0.8277328796251912,2025-12-24 15:04:14.450657,2025-12-24 15:04:26.311212,0 days 00:00:11.860555,0.002223314673875778,0.5973497152185074,195,1.745131215384564,1.0497053964983456e-08,0.0097798920337248,6,1,1433,0.6501123291063732,0.9296167902574117,0.9027391640461107,0.3183453381061554,COMPLETE
158,0.829796448678582,2025-12-24 15:04:26.311609,2025-12-24 15:04:37.702070,0 days 00:00:11.390461,0.0002682823079495659,0.6923655204154296,190,2.730807099406322,1.0506811209719872e-08,0.010015631627868912,6,1,1374,0.6481280409228813,0.9288466365134451,0.9020709534773995,0.3603113889694214,COMPLETE
159,0.8234782608690654,2025-12-24 15:04:37.702407,2025-12-24 15:04:49.150542,0 days 00:00:11.448135,0.00025334872055694243,0.70136326815676,195,3.0637175134500083,1.0859560981415725e-08,0.008747709572087318,6,1,1369,0.6484926518564311,0.9280886681709771,0.9008410466024863,0.3756875991821289,COMPLETE
160,0.7518518518513558,2025-12-24 15:04:49.150915,2025-12-24 15:04:54.867518,0 days 00:00:05.716603,0.0018207103668890711,0.6703937738072694,191,2.7457677836180503,1.509520592832133e-08,0.01136582747453982,5,499,1314,0.6251114679111304,0.8734841939080236,0.8128228193493144,0.464857280254364,COMPLETE
161,0.8250966910179787,2025-12-24 15:04:54.867777,2025-12-24 15:05:05.601053,0 days 00:00:10.733276,0.003095233817099296,0.6029491179673862,183,2.4351245252871845,1.0153424775204818e-08,0.010586262793763549,6,14,1417,0.699349295922729,0.9269611581756657,0.9000197217814178,0.36822280287742615,COMPLETE
162,0.8240615106281769,2025-12-24 15:05:05.601333,2025-12-24 15:05:14.796067,0 days 00:00:09.194734,0.01345830928472271,0.6424642135035439,189,2.1368271800182463,2.753031867731522e-08,0.01406671990495163,6,1,1438,0.6782402090786722,0.9285764660584677,0.9015916392961072,0.44993558526039124,COMPLETE
163,0.830188679244783,2025-12-24 15:05:14.796421,2025-12-24 15:05:25.529473,0 days 00:00:10.733052,0.005773354558756888,0.6261340107101517,196,2.5366427972181693,2.250278424798772e-08,0.009248953964282016,6,11,1391,0.6570948413141408,0.927636867105076,0.9012987250742064,0.37389498949050903,COMPLETE
