number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
75,0.7066697438259605,2025-12-22 00:13:56.125034,2025-12-22 00:17:27.792244,0 days 00:03:31.667210,32,128,0.0187965585893001,3,2,0.0007843125105243895,4.361514123980465e-07,0.7612097154978611,0.7066697438259605,0.46814030408859253,PRUNED
76,0.7050722974518885,2025-12-22 00:17:27.792431,2025-12-22 00:21:05.822037,0 days 00:03:38.029606,16,256,0.07786315034302993,5,2,5.2686819398061315e-05,1.1638457673195058e-06,0.7567778036181174,0.7050722974518885,0.44776955246925354,PRUNED
77,0.7017464277609118,2025-12-22 00:21:05.822232,2025-12-22 00:24:41.490553,0 days 00:03:35.668321,16,512,0.13045209582771986,7,2,0.002509749183621128,1.7510956171216988e-07,0.7590160762149071,0.7017464277609118,0.41278091073036194,PRUNED
78,0.7269992479313159,2025-12-22 00:24:41.490742,2025-12-22 00:31:53.966681,0 days 00:07:12.475939,16,128,0.050417663842398305,3,2,0.0029501026758839612,6.90767865969318e-07,0.7935045608199374,0.7269992479313159,0.43145060539245605,PRUNED
79,0.7010530840313304,2025-12-22 00:31:53.966877,2025-12-22 00:35:28.888138,0 days 00:03:34.921261,16,512,0.042932016227401525,3,3,0.0009427067569092356,7.15842656760339e-06,0.7560363620560454,0.7010530840313304,0.28188222646713257,PRUNED
80,0.7093528470152921,2025-12-22 00:35:28.888329,2025-12-22 00:39:02.540613,0 days 00:03:33.652284,32,128,0.14350825335421985,3,2,0.0021937509781431194,1.0196966337802325e-08,0.7645789434120054,0.7093528470152921,0.3544031083583832,PRUNED
81,0.7427597955702047,2025-12-22 00:39:02.540806,2025-12-22 01:22:46.403033,0 days 00:43:43.862227,16,512,0.24584240008884384,3,2,0.0016479681481666524,4.955297174976292e-07,0.7987066910035683,0.722390847536284,0.03911718353629112,COMPLETE
82,0.7475209763534307,2025-12-22 01:22:46.403298,2025-12-22 02:19:59.358724,0 days 00:57:12.955426,16,512,0.22523063912776703,3,2,0.0012401041591696507,3.500403701898538e-08,0.7970085695962565,0.7262016965122334,0.06194762885570526,COMPLETE
83,0.7492972144129956,2025-12-22 02:19:59.359006,2025-12-22 03:21:34.841156,0 days 01:01:35.482150,16,512,0.20994150940008238,3,2,0.0013099223872767027,1.4250805026146622e-08,0.8071205111219171,0.7371541501971332,0.15894709527492523,COMPLETE
84,0.7506185056897569,2025-12-22 03:21:34.841427,2025-12-22 04:05:10.144808,0 days 00:43:35.303381,16,512,0.205406667541415,3,2,0.0012111628547491614,3.284342484474514e-08,0.8016789173367537,0.7329444585336137,0.4005410969257355,COMPLETE
85,0.7042319382740021,2025-12-22 04:05:10.145069,2025-12-22 04:08:44.273144,0 days 00:03:34.128075,16,512,0.21199425441755362,3,2,0.0005723917258493113,1.5704009999554616e-08,0.7573735996297783,0.7042319382740021,0.3801707625389099,PRUNED
86,0.7276605830760673,2025-12-22 04:08:44.273338,2025-12-22 04:15:55.803718,0 days 00:07:11.530380,16,512,0.23611874154022827,3,2,0.0007382209016831695,3.69450826200888e-08,0.7894364691759985,0.7276605830760673,0.4519250690937042,PRUNED
87,0.7054986020498372,2025-12-22 04:15:55.803917,2025-12-22 04:19:26.364975,0 days 00:03:30.561058,16,512,0.1961316809535471,3,2,0.0011441239883626098,2.7141849248402742e-08,0.7598732120246845,0.7054986020498372,0.35458239912986755,PRUNED
88,0.7482517482512521,2025-12-22 04:19:26.365169,2025-12-22 05:05:55.252193,0 days 00:46:28.887024,16,512,0.17489846370183978,3,2,0.0012762286380658071,1.762273105213606e-08,0.8081228520217717,0.7372815027388698,0.5120091438293457,COMPLETE
89,0.7078091621167647,2025-12-22 05:05:55.252454,2025-12-22 05:09:34.221283,0 days 00:03:38.968829,16,512,0.1747160223624185,5,2,0.0009565150806455263,1.568522370901834e-08,0.7623954347167312,0.7078091621167647,0.40897825360298157,PRUNED
90,0.7143843498269005,2025-12-22 05:09:34.221467,2025-12-22 05:16:48.972043,0 days 00:07:14.750576,16,512,0.1810526682582329,3,2,0.0008578751769500445,1.8426617460529035e-08,0.7783634432017591,0.7143843498269005,0.4283745288848877,PRUNED
91,0.7095343680704714,2025-12-22 05:16:48.972232,2025-12-22 05:20:18.460840,0 days 00:03:29.488608,16,512,0.2693079267441119,3,2,0.0012098823677397113,3.5080201072957934e-08,0.7619558553034949,0.7095343680704714,0.3810470700263977,PRUNED
92,0.708127208480075,2025-12-22 05:20:18.461027,2025-12-22 05:23:46.205636,0 days 00:03:27.744609,16,512,0.25740348080552566,3,2,0.0012955499505906565,1.2623628150878075e-08,0.7601059219010973,0.708127208480075,0.4151255190372467,PRUNED
93,0.7227944469318943,2025-12-22 05:23:46.205832,2025-12-22 05:30:56.236300,0 days 00:07:10.030468,16,512,0.20124867901336446,3,2,0.0010933651827191061,6.003102065391983e-08,0.7880861646123596,0.7227944469318943,0.3690071403980255,PRUNED
94,0.7213812677383928,2025-12-22 05:30:56.236488,2025-12-22 05:37:59.734663,0 days 00:07:03.498175,16,512,0.22075346108963845,3,2,0.0014834277346785138,2.7858199444874046e-08,0.7883441275479162,0.7213812677383928,0.3494131863117218,PRUNED
95,0.7025727338297549,2025-12-22 05:37:59.734863,2025-12-22 05:41:35.006606,0 days 00:03:35.271743,16,512,0.15634262889368095,3,2,0.0006618048781788862,1.0143586199812495e-08,0.7582486474931347,0.7025727338297549,0.4416426718235016,PRUNED
96,0.7011441647592388,2025-12-22 05:41:35.006802,2025-12-22 05:45:04.738152,0 days 00:03:29.731350,16,512,0.20667713693837506,3,4,0.0020355634627930697,8.630360818197686e-08,0.7551721788809254,0.7011441647592388,0.39959201216697693,PRUNED
97,0.701182771702262,2025-12-22 05:45:04.738337,2025-12-22 05:48:37.980047,0 days 00:03:33.241710,64,512,0.2818997051624319,7,2,2.4861487610812596e-05,4.554045662936686e-08,0.7487838890180907,0.701182771702262,0.36326906085014343,PRUNED
98,0.7258448357919883,2025-12-22 05:48:37.980238,2025-12-22 05:55:45.691204,0 days 00:07:07.710966,16,256,0.23380897602398862,3,2,0.0013606476791868196,2.314284062374558e-08,0.786788128008344,0.7258448357919883,0.37038654088974,PRUNED
99,0.7056063804827379,2025-12-22 05:55:45.691405,2025-12-22 05:59:17.164525,0 days 00:03:31.473120,16,512,0.19241186290903572,3,2,0.0016648992988213028,3.639747376003337e-08,0.7638700959146423,0.7056063804827379,0.43193456530570984,PRUNED
100,0.7039030955580625,2025-12-22 05:59:17.164715,2025-12-22 06:02:57.312998,0 days 00:03:40.148283,16,512,0.17314553019666212,3,1,0.00024987819476624364,1.49089991335632e-08,0.7578036357357801,0.7039030955580625,0.3122488260269165,PRUNED
101,0.7069090909085973,2025-12-22 06:02:57.313197,2025-12-22 06:06:28.391507,0 days 00:03:31.078310,16,512,0.1183191140618598,3,2,0.001484963994720227,2.008665967737758e-08,0.7612665348809347,0.7069090909085973,0.41745874285697937,PRUNED
102,0.7065269175793082,2025-12-22 06:06:28.391695,2025-12-22 06:10:03.133065,0 days 00:03:34.741370,16,512,0.21919020558914126,3,2,0.0011239646008131712,1.4004614196015895e-07,0.763308802629137,0.7065269175793082,0.42653918266296387,PRUNED
103,0.7075865455433303,2025-12-22 06:10:03.133265,2025-12-22 06:13:33.073273,0 days 00:03:29.940008,16,512,0.142770761884847,3,2,0.00096871790277891,6.688415587065259e-08,0.7624738366561662,0.7075865455433303,0.489801287651062,PRUNED
104,0.7418848167534275,2025-12-22 06:13:33.073466,2025-12-22 06:27:43.304219,0 days 00:14:10.230753,16,512,0.25424228069971944,3,2,0.0012993696173417045,1.0132505256016909e-07,0.8138740894216697,0.7418848167534275,0.4187701940536499,PRUNED
105,0.7080469962309521,2025-12-22 06:27:43.304419,2025-12-22 06:31:12.227154,0 days 00:03:28.922735,16,512,0.19112078266831314,3,2,0.001913537467470192,2.8761948135705137e-08,0.7629991590144025,0.7080469962309521,0.3138752579689026,PRUNED
