number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
88,0.7249565720898441,2025-12-16 23:43:59.927778,2025-12-16 23:44:00.393887,0 days 00:00:00.466109,82.63789234108918,,0.0001568407245316507,rbf,3880,5.094531271170543e-05,0.7442947465843881,0.9362659154768078,0.2645675241947174,COMPLETE
89,0.7317919075139651,2025-12-16 23:44:00.394061,2025-12-16 23:44:00.967698,0 days 00:00:00.573637,190.36280735263244,,0.0005388746198064808,rbf,4380,7.141925606317553e-06,0.7537561566827184,0.9376656942354915,0.2610449194908142,COMPLETE
90,0.7142028985502384,2025-12-16 23:44:00.967873,2025-12-16 23:44:01.392611,0 days 00:00:00.424738,0.00130367227901668,,0.0017709684933915908,rbf,4598,5.6157202637934875e-06,0.7361736701632681,0.9331761131043761,0.38179564476013184,COMPLETE
91,0.7304550758454872,2025-12-16 23:44:01.392782,2025-12-16 23:44:01.893329,0 days 00:00:00.500547,192.7158450748624,,0.0005479824687042714,rbf,3626,9.226552097078745e-06,0.7557451840885494,0.9380483362622298,0.2772456705570221,COMPLETE
92,0.7304878048775562,2025-12-16 23:44:01.893526,2025-12-16 23:44:02.365357,0 days 00:00:00.471831,139.42334231032012,,0.0011065621415325775,rbf,4363,8.942843852886501e-05,0.7563468629557735,0.9381916670548542,0.32486265897750854,COMPLETE
93,0.7107344632763538,2025-12-16 23:44:02.365534,2025-12-16 23:48:38.484033,0 days 00:04:36.118499,436.65002282978804,,0.003431359311998943,rbf,4143,4.657782776155109e-06,0.7528382703567663,0.9351809525662099,0.29986241459846497,COMPLETE
94,0.7171171171166265,2025-12-16 23:48:38.484293,2025-12-16 23:48:39.040897,0 days 00:00:00.556604,0.0033556150101104955,,,linear,4252,3.2281366512196714e-06,0.7378022451900917,0.9339326949311577,0.3109676241874695,COMPLETE
95,0.7281494876426674,2025-12-16 23:48:39.041101,2025-12-16 23:48:39.660426,0 days 00:00:00.619325,265.4724004424711,,0.0007583084710829656,rbf,1305,0.0001560747683225463,0.75625344047001,0.9382060001341167,0.320081889629364,COMPLETE
96,0.7192237719825282,2025-12-16 23:48:39.660603,2025-12-16 23:48:40.076541,0 days 00:00:00.415938,22.782543758648604,,8.37835470019984e-05,rbf,3949,0.00012407557322936506,0.7380427149030689,0.9340568296354843,0.31449347734451294,COMPLETE
97,0.7262706674826669,2025-12-16 23:48:40.076710,2025-12-16 23:48:40.540090,0 days 00:00:00.463380,79.2180727581694,,0.0003477363137003933,rbf,3754,7.620299648733786e-06,0.7475146882161934,0.9369293322883836,0.3220141530036926,COMPLETE
98,0.7305315203950563,2025-12-16 23:48:40.540265,2025-12-16 23:48:41.081879,0 days 00:00:00.541614,164.95243850693083,,0.0018993655227950929,rbf,2921,3.1139587989228726e-05,0.7578304811197432,0.938028628278244,0.36131128668785095,COMPLETE
99,0.710052295176736,2025-12-16 23:48:41.082058,2025-12-16 23:48:42.679080,0 days 00:00:01.597022,713.2900387711304,,0.005300924862673484,rbf,4821,5.744204774868975e-05,0.7363428463702012,0.9308357260190947,0.3447228968143463,COMPLETE
100,0.7246708643383823,2025-12-16 23:48:42.679264,2025-12-16 23:48:43.135427,0 days 00:00:00.456163,53.0007850588677,,0.000447248004395522,rbf,3827,0.00022934963087966695,0.7467452966176751,0.9367268775438016,0.246925950050354,COMPLETE
101,0.6622245002558134,2025-12-16 23:48:43.135604,2025-12-16 23:53:46.493861,0 days 00:05:03.358257,244.84919665738974,,,linear,3426,2.4957599075690827e-05,0.5867760681337385,0.896622409871806,0.3227103054523468,COMPLETE
102,0.7236431690575215,2025-12-16 23:53:46.494111,2025-12-16 23:53:47.097043,0 days 00:00:00.602932,210.80252735664453,,0.0027497909022942287,rbf,3111,7.159907091235798e-05,0.7588341120118127,0.9371906550370792,0.3820839524269104,COMPLETE
103,0.7161473087813867,2025-12-16 23:53:47.097220,2025-12-16 23:53:47.897296,0 days 00:00:00.800076,118.67782611492423,,0.008688012099113875,rbf,3622,1.5138792268786727e-05,0.755772323414668,0.9357704004508777,0.28665751218795776,COMPLETE
104,0.7215112736131578,2025-12-16 23:53:47.897469,2025-12-16 23:53:48.511658,0 days 00:00:00.614189,481.6972321084566,,0.0013016362929739232,rbf,3555,0.00011245773678757546,0.7553072756843999,0.936419740131035,0.35335272550582886,COMPLETE
105,0.7204502814253962,2025-12-16 23:53:48.511832,2025-12-16 23:53:49.218114,0 days 00:00:00.706282,314.5896462431515,,0.00267148947171196,rbf,2797,2.1930928442862425e-05,0.7570550732940816,0.9366892532107377,0.3870924413204193,COMPLETE
106,0.7253822629964491,2025-12-16 23:53:49.218287,2025-12-16 23:53:49.790172,0 days 00:00:00.571885,94.94364691596213,,0.00026607614392532583,rbf,3203,4.6205583210097744e-05,0.7473671855232761,0.9368801903023409,0.3199927806854248,COMPLETE
