number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_mae,user_attrs_r2,user_attrs_rmse,user_attrs_spearman_rho,state
83,0.4834664519914531,2025-12-22 04:26:31.562967,2025-12-22 04:26:33.786862,0 days 00:00:02.223895,3.454899638759553e-08,0.42495990156500485,77,0.30356377022447295,24.30784396324106,0.01633823658051832,11,0.2719759388559455,1656,0.9727259132266551,0.6951202154159546,0.16904908418655396,1.0216320753097534,0.4834664519914531,COMPLETE
84,0.48015729115896644,2025-12-22 04:26:33.787043,2025-12-22 04:26:35.649370,0 days 00:00:01.862327,3.446988009804863e-08,0.43010666784491014,75,0.6646123838119671,91.58179077009534,0.02052446502980395,11,0.09294819305988873,1481,0.9738652899214193,0.7057812213897705,0.15981656312942505,1.027292013168335,0.48015729115896644,COMPLETE
85,0.4480579376800659,2025-12-22 04:26:35.649527,2025-12-22 04:26:36.815113,0 days 00:00:01.165586,1.5365451882266833e-09,0.40351906971838425,72,0.355560955763415,4.465220021581995,0.01770694455233196,11,0.21212353395048758,1691,0.9281898562617095,0.7141549587249756,0.1376832127571106,1.0407352447509766,0.4480579376800659,COMPLETE
86,0.48423016643564804,2025-12-22 04:26:36.815261,2025-12-22 04:26:37.538224,0 days 00:00:00.722963,1.556535423048328e-08,0.38812572858318084,35,0.7030495319294874,21.692771478696937,0.039432353488232944,11,0.0679355053843225,1845,0.9602592652700835,0.702829122543335,0.15821290016174316,1.0282719135284424,0.48423016643564804,COMPLETE
87,0.4863724785681215,2025-12-22 04:26:37.538360,2025-12-22 04:26:38.964424,0 days 00:00:01.426064,6.009740599880157e-09,0.43489037663294344,40,0.00439058122970729,20.952652735602065,0.039175465819707184,12,0.042475172313991554,1831,0.9194257485483522,0.7023199200630188,0.1614401936531067,1.0262988805770874,0.4863724785681215,COMPLETE
88,0.41344972327136004,2025-12-22 04:26:38.964566,2025-12-22 04:26:39.373820,0 days 00:00:00.409254,5.627838176559081e-09,0.43052673331387514,33,0.6772979815706954,7.507533644759255e-05,0.05059037555724564,12,0.04013697233455655,1843,0.9192415191209875,0.7717017531394958,0.029893159866333008,1.103866696357727,0.41344972327136004,COMPLETE
89,0.45162305441790085,2025-12-22 04:26:39.373962,2025-12-22 04:26:39.988601,0 days 00:00:00.614639,4.775842940346975e-10,0.8577325641725195,37,1.2694209488138026,18.78956543108101,0.03689219671077445,12,0.06833041147211064,1278,0.9647772202751975,0.7136335968971252,0.13754570484161377,1.040818214416504,0.45162305441790085,COMPLETE
90,0.4356919998586108,2025-12-22 04:26:39.988739,2025-12-22 04:26:40.781876,0 days 00:00:00.793137,2.0510808069836125e-08,0.34371363048725817,48,0.5153021686503207,1.514769405022569,0.030202912636752653,12,0.028402411592753054,1918,0.902902203006712,0.7279092669487,0.10442990064620972,1.0606122016906738,0.4356919998586108,COMPLETE
91,0.47956178093541657,2025-12-22 04:26:40.782022,2025-12-22 04:26:42.589707,0 days 00:00:01.807685,1.0689760906207202e-07,0.38271245959978495,27,0.025812304395200276,25.773311529253824,0.025954017796996028,11,0.048109632850254214,1562,0.9795716760386681,0.7000119686126709,0.161126971244812,1.026490569114685,0.47956178093541657,COMPLETE
92,0.3919053311772553,2025-12-22 04:26:42.589862,2025-12-22 04:26:42.912013,0 days 00:00:00.322151,1.3174194441857877e-08,0.41569811786714195,59,0.7544072591811319,0.00023793308572215912,0.08839434767494725,11,0.01118101937024225,1792,0.9370163278187049,0.8124784231185913,-0.08014869689941406,1.1647926568984985,0.3919053311772553,COMPLETE
93,0.4387809092166292,2025-12-22 04:26:42.912140,2025-12-22 04:26:43.611359,0 days 00:00:00.699219,7.719066265205784e-10,0.3251684221090163,58,0.42881911145617835,4.725814212626783,0.03898184732511387,11,0.07254304378461116,1481,0.9565234190252148,0.721311628818512,0.11061930656433105,1.0569409132003784,0.4387809092166292,COMPLETE
94,0.3767297060878024,2025-12-22 04:26:43.611480,2025-12-22 04:26:43.856667,0 days 00:00:00.245187,8.541079843277217e-08,0.38979590344662246,44,5.348630559976846,2.6986953661153515e-06,0.04974486470350287,12,0.18069612089012116,1411,0.9148623502110321,0.7743510007858276,0.030462443828582764,1.1035428047180176,0.3767297060878024,COMPLETE
95,0.46782431319565065,2025-12-22 04:26:43.856774,2025-12-22 04:26:44.948926,0 days 00:00:01.092152,5.284081074015684e-07,0.433918444864738,52,0.018114472249898143,16.33158956012341,0.02352361319388144,9,0.0219063329248918,1327,0.9317615621550073,0.7058134078979492,0.15466272830963135,1.03043794631958,0.46782431319565065,COMPLETE
96,0.4804848824950315,2025-12-22 04:26:44.949064,2025-12-22 04:26:46.021819,0 days 00:00:01.072755,2.377611884115772e-06,0.3981393676372262,41,0.313915885739119,31.572563861045587,0.029865073966803032,11,0.2869672728417794,1691,0.9792731436362566,0.7015256285667419,0.15510278940200806,1.0301697254180908,0.4804848824950315,COMPLETE
97,0.48052570645587933,2025-12-22 04:26:46.021991,2025-12-22 04:26:47.361600,0 days 00:00:01.339609,5.112899262425743e-09,0.45987849093250915,56,0.6945603241364435,56.28548775620658,0.020724864586498932,12,0.1252601641202368,1582,0.9990981172731053,0.7019538879394531,0.16365545988082886,1.024942398071289,0.48052570645587933,COMPLETE
98,0.44446330765498276,2025-12-22 04:26:47.361775,2025-12-22 04:26:48.073609,0 days 00:00:00.711834,1.9666224626110096e-08,0.7310757939130612,81,1.3238771417225355,5.501373823445652,0.03429612643206911,12,0.03704257914209196,1788,0.8908099151871435,0.7257855534553528,0.11758542060852051,1.0527935028076172,0.44446330765498276,COMPLETE
99,0.4637583588183692,2025-12-22 04:26:48.073772,2025-12-22 04:26:49.133212,0 days 00:00:01.059440,1.1081109589487691e-07,0.4188517388007908,31,0.7526228103291238,19.777991894600753,0.01641162572374905,10,0.08827596534160163,1458,0.6739709412713596,0.7042714953422546,0.16056835651397705,1.0268323421478271,0.4637583588183692,COMPLETE
100,0.4677804023416839,2025-12-22 04:26:49.133352,2025-12-22 04:26:51.133239,0 days 00:00:01.999887,2.3430010505015895e-10,0.3440503894842481,72,0.4183230198106303,12.700416143501808,0.011554225942303787,11,0.17344426818045466,1743,0.9710240544669088,0.7044772505760193,0.15102988481521606,1.0326497554779053,0.4677804023416839,COMPLETE
101,0.48163446137214955,2025-12-22 04:26:51.133406,2025-12-22 04:26:53.546232,0 days 00:00:02.412826,2.913095084561863e-08,0.37533643665865146,69,0.23163304507493296,98.70500247448751,0.013110720432431585,10,0.10747940224690286,1601,0.9441620705437214,0.7004991769790649,0.16707265377044678,1.0228463411331177,0.48163446137214955,COMPLETE
102,0.4820231304776011,2025-12-22 04:26:53.546399,2025-12-22 04:26:55.486673,0 days 00:00:01.940274,4.100771327834516e-08,0.39192545263440387,78,0.2331834812514192,59.279935810508725,0.01837112432211391,10,0.2499265254108632,1667,0.9586194719758215,0.6996383666992188,0.16623657941818237,1.0233595371246338,0.4820231304776011,COMPLETE
103,0.48603390964987186,2025-12-22 04:26:55.486859,2025-12-22 04:26:57.050518,0 days 00:00:01.563659,5.9471323028612367e-08,0.3651595509068043,50,0.508381340573568,58.0091999280768,0.022083766176577597,11,0.2578435651822462,1519,0.9605026585145581,0.6984702944755554,0.16926789283752441,1.0214976072311401,0.48603390964987186,COMPLETE
104,0.41030564584795914,2025-12-22 04:26:57.050688,2025-12-22 04:26:57.413102,0 days 00:00:00.362414,2.9920228229507107e-07,0.36557007070075154,40,6.435898359407879,32.25574930703029,0.02697951722168044,11,0.05323615407861258,1527,0.927459062367041,0.7307504415512085,0.115162193775177,1.0542380809783936,0.41030564584795914,COMPLETE
105,0.4276074935140207,2025-12-22 04:26:57.413245,2025-12-22 04:26:57.765135,0 days 00:00:00.351890,5.977956270977751e-08,0.4124420148545981,62,0.5315753147017985,14.015797187724761,0.04032301695866759,12,186.37757122023106,1253,0.9860121927137788,0.7257986068725586,0.12605035305023193,1.047731637954712,0.4276074935140207,COMPLETE
106,0.4610218370460525,2025-12-22 04:26:57.765259,2025-12-22 04:26:59.377739,0 days 00:00:01.612480,6.435989842820779e-07,0.9441523872544747,50,0.007856093093352723,7.818300893899354,0.023051388018355552,11,0.3151658424253637,1491,0.9051347421760791,0.7114328742027283,0.14090090990066528,1.0387916564941406,0.4610218370460525,COMPLETE
107,0.48375137931341144,2025-12-22 04:26:59.377899,2025-12-22 04:27:01.518800,0 days 00:00:02.140901,1.487688555810643e-07,0.3493422003376099,44,0.7951576576259323,57.33896515954651,0.013493743374693064,12,0.5952015414064444,1426,0.9672247792106392,0.6994988918304443,0.16742557287216187,1.0226296186447144,0.48375137931341144,COMPLETE
108,0.42430237147954397,2025-12-22 04:27:01.518972,2025-12-22 04:27:02.395415,0 days 00:00:00.876443,1.157082737875584e-08,0.483306207506921,24,1.5706435661573153,2.439903867251566,0.014111923770884244,12,0.5672053228770083,1443,0.9671367074649025,0.7281212210655212,0.11923730373382568,1.0518076419830322,0.42430237147954397,COMPLETE
109,0.47655872649154385,2025-12-22 04:27:02.395576,2025-12-22 04:27:04.811779,0 days 00:00:02.416203,3.2190270739659242e-09,0.34863194805231384,54,0.8026859212480008,29.637451584527707,0.01078104975212806,13,0.21988893383921804,1836,0.9871268634729149,0.7011138200759888,0.15719670057296753,1.0288923978805542,0.47655872649154385,COMPLETE
110,0.4493474455779295,2025-12-22 04:27:04.811996,2025-12-22 04:27:06.064735,0 days 00:00:01.252739,1.3988667137907251e-09,0.3352448517808186,44,1.1393460288536266,7.070917472352171,0.013691123338203071,12,0.016648532368629402,1406,0.9632340767997125,0.7112735509872437,0.1340048909187317,1.042952537536621,0.4493474455779295,COMPLETE
111,0.4748282865199641,2025-12-22 04:27:06.064901,2025-12-22 04:27:07.642677,0 days 00:00:01.577776,1.7699339386132742e-07,0.36659467599358847,62,0.46152640446065846,52.39394786862832,0.020956817246347795,11,0.13371514906988707,1505,0.9411577116429184,0.7023969292640686,0.15806108713150024,1.028364658355713,0.4748282865199641,COMPLETE
112,0.42140027947343284,2025-12-22 04:27:07.642828,2025-12-22 04:27:08.040258,0 days 00:00:00.397430,1.0608836460747003e-07,0.31869024636989157,36,4.545753058174419,63.62588799671037,0.02961788024229559,11,0.07441531817895387,1331,0.9189086270499647,0.7283987998962402,0.13057702779769897,1.04501473903656,0.42140027947343284,COMPLETE
113,0.46883582855009454,2025-12-22 04:27:08.040395,2025-12-22 04:27:08.918148,0 days 00:00:00.877753,1.783140729786469e-06,0.355753100767836,48,0.8109802365861719,23.967933679239618,0.03287899295781867,12,0.16315524957011202,1638,0.9573438696835772,0.7068691849708557,0.14460021257400513,1.0365527868270874,0.46883582855009454,COMPLETE
114,0.45697691074942187,2025-12-22 04:27:08.918274,2025-12-22 04:27:09.934236,0 days 00:00:01.015962,4.1268458582060745e-07,0.7589327149417376,55,0.16684913856091194,12.561861889960468,0.022379942321951077,10,0.6252408566701156,1580,0.9336657143272652,0.7103735208511353,0.1477009654045105,1.0346723794937134,0.45697691074942187,COMPLETE
115,0.4761251201158225,2025-12-22 04:27:09.934359,2025-12-22 04:27:10.562096,0 days 00:00:00.627737,8.158723556603964e-09,0.37659933055785355,68,0.5356874438330905,64.81425606465153,0.0574508738313453,9,0.33212256087724923,1721,0.9733178863732176,0.7071218490600586,0.15384143590927124,1.0309383869171143,0.4761251201158225,COMPLETE
116,0.49019604417322915,2025-12-22 04:27:10.562373,2025-12-22 04:27:12.714186,0 days 00:00:02.151813,6.814251982695062e-08,0.4497181824514629,63,0.3288539871889396,38.19460434906679,0.019224328792544383,11,0.04312103858087137,1926,0.9456660957120355,0.6977640986442566,0.16910719871520996,1.0215963125228882,0.49019604417322915,COMPLETE
117,0.4025846099800451,2025-12-22 04:27:12.714341,2025-12-22 04:27:13.256912,0 days 00:00:00.542571,1.7860389430633602e-08,0.4507729017047622,32,1.2264589795348564,1.0644970364122445e-08,0.016016256860544913,10,0.03826426871063098,1877,0.9507274529131334,0.7528655529022217,0.09589546918869019,1.065653920173645,0.4025846099800451,COMPLETE
118,0.4490153742554068,2025-12-22 04:27:13.257047,2025-12-22 04:27:15.900046,0 days 00:00:02.642999,6.50753441872845e-08,0.3997950300249791,44,0.3466544639681574,4.5782639754323995,0.00890646821982788,12,0.026728260706221144,1924,0.9829446627897792,0.7129700779914856,0.13523972034454346,1.0422087907791138,0.4490153742554068,COMPLETE
119,0.47165206326165887,2025-12-22 04:27:15.900236,2025-12-22 04:27:17.189486,0 days 00:00:01.289250,7.09349259031152e-07,0.43006820421126973,70,0.8685910606028153,32.18430282155135,0.01872578115028764,11,0.07883871146124656,1821,0.9577255376109112,0.702569842338562,0.16162633895874023,1.0261850357055664,0.47165206326165887,COMPLETE
120,0.412769195056814,2025-12-22 04:27:17.189649,2025-12-22 04:27:17.945100,0 days 00:00:00.755451,2.772175186665279e-07,0.44405322575036293,28,0.6280374982559489,0.001495900505530828,0.01922707149358269,13,0.8274706364341037,1216,0.9241642898869983,0.7527244687080383,0.10875481367111206,1.058048129081726,0.412769195056814,COMPLETE
121,0.48412360956674166,2025-12-22 04:27:17.945254,2025-12-22 04:27:19.387395,0 days 00:00:01.442141,1.477630019275823e-07,0.41549399141992255,63,0.26705265040173587,49.8877930993505,0.027270328842642653,11,0.06292840072676088,1932,0.9443234022638023,0.6994943618774414,0.15973740816116333,1.0273404121398926,0.48412360956674166,COMPLETE
122,0.47236239458291507,2025-12-22 04:27:19.387551,2025-12-22 04:27:20.194342,0 days 00:00:00.806791,1.451310674841303e-07,0.41948742335719014,58,0.2464167912143993,13.021908995676599,0.04502955092388399,11,0.05984464781746468,1967,0.9438146027013246,0.7053206562995911,0.1457032561302185,1.0358842611312866,0.47236239458291507,COMPLETE
123,0.4762478920598609,2025-12-22 04:27:20.194487,2025-12-22 04:27:21.200766,0 days 00:00:01.006279,6.879299782813636e-08,0.4048096218272472,53,0.34988384970408365,40.63706262095561,0.027982372386062125,10,0.2047043954097521,1890,0.967730979710564,0.7042818665504456,0.15277212858200073,1.0315896272659302,0.4762478920598609,COMPLETE
124,0.4712216113902606,2025-12-22 04:27:21.200916,2025-12-22 04:27:22.226406,0 days 00:00:01.025490,4.018599091680743e-08,0.39137552897783984,63,0.6546450564856707,22.688545689518772,0.023856076106576713,11,0.04568390423560875,1926,0.9161096701793657,0.7052745819091797,0.15535366535186768,1.0300167798995972,0.4712216113902606,COMPLETE
125,0.48532289364070713,2025-12-22 04:27:22.226572,2025-12-22 04:27:24.473270,0 days 00:00:02.246698,2.558691369414074e-08,0.3813227092147371,39,0.18325819976255314,98.52118017120533,0.016848116727617164,11,0.0926276461208099,1758,0.933867683236625,0.6997182369232178,0.1678321361541748,1.0223798751831055,0.48532289364070713,COMPLETE
126,0.4714694366408563,2025-12-22 04:27:24.473426,2025-12-22 04:27:26.523536,0 days 00:00:02.050110,3.725076109293671e-07,0.335184427861329,38,0.8697258010040558,86.00146282492435,0.011864281242499278,12,0.03290098977401089,1711,0.9375009038041765,0.7046113610267639,0.1604648232460022,1.0268956422805786,0.4714694366408563,COMPLETE
127,0.4817675452712434,2025-12-22 04:27:26.523686,2025-12-22 04:27:27.639405,0 days 00:00:01.115719,5.68280038882411e-09,0.3806741321683887,48,0.51472472342485,96.51356850963725,0.03348675891408117,11,0.09894529113567486,1792,0.8732364048401561,0.7018601298332214,0.1664779782295227,1.0232114791870117,0.4817675452712434,COMPLETE
128,0.48325980406289815,2025-12-22 04:27:27.639562,2025-12-22 04:27:30.745711,0 days 00:00:03.106149,1.600221471252059e-08,0.3109095187732587,40,0.12374693403538918,51.57344667630546,0.01400958048131611,12,0.0652707376472587,1759,0.930828139978998,0.7008674144744873,0.16258805990219116,1.025596261024475,0.48325980406289815,COMPLETE
129,0.45654463274114543,2025-12-22 04:27:30.745933,2025-12-22 04:27:31.782838,0 days 00:00:01.036905,6.640861344023387e-08,0.3565042268914817,34,0.029315545089718564,8.882020406360681,0.03733172303476862,11,0.1467244829126876,1378,0.9511342452169326,0.7085762023925781,0.14652085304260254,1.035388469696045,0.45654463274114543,COMPLETE
130,0.4650537050685342,2025-12-22 04:27:31.783007,2025-12-22 04:27:32.719165,0 days 00:00:00.936158,1.3639447452670951e-07,0.4081157150099413,20,1.0757869892325183,40.01984335135577,0.02188493701949954,10,0.05537340606202901,1994,0.8971658267916182,0.7048553228378296,0.160308837890625,1.0269910097122192,0.4650537050685342,COMPLETE
131,0.47507378414534457,2025-12-22 04:27:32.719324,2025-12-22 04:27:34.503868,0 days 00:00:01.784544,2.466607781892784e-08,0.7019589721348511,44,0.3187298695057028,21.735367072711053,0.01654589547570693,11,0.46161289283744933,1667,0.9751413723205711,0.7014938592910767,0.1577143669128418,1.028576374053955,0.47507378414534457,COMPLETE
132,0.45054015959905874,2025-12-22 04:27:34.504048,2025-12-22 04:27:34.761817,0 days 00:00:00.257769,4.227519997638459e-08,0.4592027315567793,58,0.39647611647465025,17.577594599490105,0.2859588002178763,11,0.09556024285406164,1526,0.9592730670469013,0.7286339998245239,0.11393469572067261,1.054969072341919,0.45054015959905874,COMPLETE
133,0.3621443631543092,2025-12-22 04:27:34.761951,2025-12-22 04:27:35.068275,0 days 00:00:00.306324,2.438034207651827e-07,0.384806020289158,76,0.6092934932112863,33.69940194038044,0.018253907333078627,3,0.23105154461967384,1427,0.9973033047906444,0.7579599618911743,0.08683282136917114,1.070981502532959,0.3621443631543092,COMPLETE
134,0.484051592427061,2025-12-22 04:27:35.068400,2025-12-22 04:27:38.057739,0 days 00:00:02.989339,6.459628463194874e-07,0.43170202398481744,51,0.0003053139713236064,60.31881150738516,0.025088612591861136,12,0.17026622106308612,1854,0.944506325753499,0.7004533410072327,0.16405636072158813,1.024696707725525,0.484051592427061,COMPLETE
135,0.4405165768729162,2025-12-22 04:27:38.058023,2025-12-22 04:27:38.564867,0 days 00:00:00.506844,7.633930548657012e-07,0.4386324328052249,49,3.6181273003109835,63.61288831702248,0.028646952684841624,12,0.12259240757776452,1842,0.911998179522618,0.7184579372406006,0.1400291919708252,1.039318561553955,0.4405165768729162,COMPLETE
136,0.4972683660053888,2025-12-22 04:27:38.565040,2025-12-22 04:27:40.948793,0 days 00:00:02.383753,4.548174910707898e-07,0.3472623191965373,52,0.14559574085935956,93.89314362513377,0.026060331063976854,13,0.07819859825403372,1937,0.9510661248509358,0.6989995837211609,0.17266517877578735,1.0194066762924194,0.4972683660053888,COMPLETE
137,0.4909023552661573,2025-12-22 04:27:40.948984,2025-12-22 04:27:43.487995,0 days 00:00:02.539011,1.8690111168192853e-06,0.39795896064689223,53,0.11590536272802154,92.58180577324649,0.025158262724692525,13,0.0839321597210791,1959,0.9471841766541267,0.7005231380462646,0.16811197996139526,1.0222079753875732,0.4909023552661573,COMPLETE
138,0.47208384457400226,2025-12-22 04:27:43.488167,2025-12-22 04:27:44.693707,0 days 00:00:01.205540,1.6258161055889253e-06,0.39485246698829046,65,0.16600499330038157,13.575350325049774,0.041424886465005854,13,0.045307566565190874,1947,0.9277224256584692,0.7090411186218262,0.14783388376235962,1.0345916748046875,0.47208384457400226,COMPLETE
139,0.4941448660291785,2025-12-22 04:27:44.693883,2025-12-22 04:27:46.656596,0 days 00:00:01.962713,3.2326604189420855e-07,0.36835485227685427,57,0.20039578768497177,98.91130594248266,0.03536095491949501,13,0.08205409172284651,1909,0.9506876982232755,0.7035836577415466,0.16460025310516357,1.0243632793426514,0.4941448660291785,COMPLETE
140,0.48717317712763514,2025-12-22 04:27:46.656775,2025-12-22 04:27:47.899156,0 days 00:00:01.242381,3.4526792625760404e-06,0.36302794785002124,53,0.4961941345379272,91.99289304314752,0.03424582693435019,13,0.08654688982896937,1886,0.9066973325292852,0.7032802104949951,0.16404515504837036,1.0247036218643188,0.48717317712763514,COMPLETE
141,0.47887409635988154,2025-12-22 04:27:47.899346,2025-12-22 04:27:48.981991,0 days 00:00:01.082645,2.5692286898901034e-06,0.36553786059212046,57,0.5159763927573331,90.02191364897698,0.03474823531043106,13,0.08663017995767842,1912,0.9523469485716896,0.7065534591674805,0.15580451488494873,1.029741883277893,0.47887409635988154,COMPLETE
142,0.4884471916484324,2025-12-22 04:27:48.982153,2025-12-22 04:27:50.475521,0 days 00:00:01.493368,9.913045270602312e-07,0.34006368297040357,54,0.17724574943778482,95.75393965327596,0.045668859353739634,13,0.10467145968693788,1984,0.909795221774408,0.7057340741157532,0.15747731924057007,1.0287210941314697,0.4884471916484324,COMPLETE
143,0.4767584888151394,2025-12-22 04:27:50.475700,2025-12-22 04:27:51.405554,0 days 00:00:00.929854,4.465759340921676e-06,0.33100587601450426,52,0.44080073095777217,23.20055706469603,0.05199004455138484,13,0.07089634167824406,1998,0.9207987533702908,0.7063018083572388,0.15055537223815918,1.0329382419586182,0.4767584888151394,COMPLETE
144,0.4741875279032948,2025-12-22 04:27:51.405709,2025-12-22 04:27:52.450475,0 days 00:00:01.044766,1.1353347821282513e-06,0.34119892370380667,56,0.6406085682237397,96.29480995713861,0.04403270940363556,14,0.08650099525881227,1954,0.9042275663901947,0.7082431316375732,0.15156614780426025,1.0323235988616943,0.4741875279032948,COMPLETE
145,0.47676418837935136,2025-12-22 04:27:52.450620,2025-12-22 04:27:53.284751,0 days 00:00:00.834131,4.6420103062080497e-07,0.3576608073791883,47,0.21121528842141357,33.040723911316036,0.059242172747970605,13,0.023644994365955952,1812,0.8898789431039387,0.705545961856842,0.15584301948547363,1.0297183990478516,0.47676418837935136,COMPLETE
146,0.4684078153343831,2025-12-22 04:27:53.284897,2025-12-22 04:27:54.302336,0 days 00:00:01.017439,3.094047637463864e-07,0.30063582100105063,54,0.9568602381801388,37.36459447636606,0.03200725389575038,13,0.03868706457565534,1891,0.6039424445167267,0.7071477770805359,0.15294694900512695,1.0314831733703613,0.4684078153343831,COMPLETE
147,0.45629043772881833,2025-12-22 04:27:54.302470,2025-12-22 04:27:55.218877,0 days 00:00:00.916407,1.0386580130152976e-06,0.383574816080294,40,0.18810252551687046,10.617981761155548,0.04839287377045484,14,0.14309734883192543,1874,0.9087452136669353,0.711328387260437,0.1339893341064453,1.0429619550704956,0.45629043772881833,COMPLETE
148,0.4039624171736314,2025-12-22 04:27:55.219034,2025-12-22 04:27:56.042231,0 days 00:00:00.823197,2.4284504176157e-06,0.32683753479836,60,0.4142726817795339,2.365072326002793e-05,0.03577859499000775,14,0.05272646918444401,1968,0.9319930477789798,0.7862251996994019,-0.0040416717529296875,1.1230076551437378,0.4039624171736314,COMPLETE
149,0.5090771182230299,2025-12-22 04:27:56.042375,2025-12-22 04:27:58.328474,0 days 00:00:02.286099,2.696660424992997e-05,0.36950817195758845,121,0.0014881344566812504,99.9897708367813,0.21995889867474003,13,0.09986410553880393,1999,0.9324213165420971,0.7056299448013306,0.17887723445892334,1.015572428703308,0.5090771182230299,COMPLETE
150,0.3924937626390711,2025-12-22 04:27:58.328629,2025-12-22 04:27:58.587349,0 days 00:00:00.258720,2.85493987183323e-05,0.34838446737979256,128,8.71715564414937,18.09528590688635,0.07930010664984684,13,0.17223556998821285,1993,0.9182165033482027,0.7478529214859009,0.0994483232498169,1.0635579824447632,0.3924937626390711,COMPLETE
151,0.49650988678272406,2025-12-22 04:27:58.587494,2025-12-22 04:28:04.394100,0 days 00:00:05.806606,1.042345403638071e-05,0.3632453937260857,120,0.016325026691300593,93.08589140219584,0.025279835863517657,13,0.11933768885287684,1900,0.9392522695737048,0.7002306580543518,0.1722976565361023,1.019633173942566,0.49650988678272406,COMPLETE
152,0.5013754641118249,2025-12-22 04:28:04.394310,2025-12-22 04:28:05.229133,0 days 00:00:00.834823,7.903536747081635e-06,0.640002263558775,116,0.16606575701539325,90.11619220336115,0.16204946305163437,13,0.07880948874201692,1901,0.9312229333383407,0.7064051628112793,0.15368878841400146,1.0310314893722534,0.5013754641118249,COMPLETE
153,0.4752789777095121,2025-12-22 04:28:05.229296,2025-12-22 04:28:05.945145,0 days 00:00:00.715849,1.17981494268211e-05,0.36268016522598623,118,0.13955374594472736,97.1734168703931,0.2205790668788315,14,0.11364828696680501,1912,0.9336989434489195,0.716835618019104,0.14376747608184814,1.0370571613311768,0.4752789777095121,COMPLETE
154,0.49595434060852617,2025-12-22 04:28:05.945295,2025-12-22 04:28:09.655451,0 days 00:00:03.710156,4.8856743343645895e-05,0.3368538522601617,113,0.03662897381405511,55.23358959030675,0.025976344202671194,13,0.08557071499978926,1948,0.9409804153611889,0.6969629526138306,0.16787177324295044,1.022355556488037,0.49595434060852617,COMPLETE
155,0.4733414219587242,2025-12-22 04:28:09.655621,2025-12-22 04:28:10.287203,0 days 00:00:00.631582,1.806355768325093e-05,0.7987213813783298,115,0.4284304592081617,51.73314759808896,0.13139004184214942,13,0.029914173966526573,1952,0.8800960514386003,0.7114068865776062,0.13945019245147705,1.0396684408187866,0.4733414219587242,COMPLETE
156,0.4811485416956658,2025-12-22 04:28:10.287352,2025-12-22 04:28:11.492525,0 days 00:00:01.205173,5.375721273963724e-06,0.3162431806974107,133,0.021125736831205527,33.712620622142936,0.17431404120522012,13,0.07869686176052915,1889,0.9093125406834338,0.7074986696243286,0.15841901302337646,1.0281460285186768,0.4811485416956658,COMPLETE
157,0.45839333457400333,2025-12-22 04:28:11.492682,2025-12-22 04:28:11.905673,0 days 00:00:00.412991,7.88132341424891e-05,0.33867654417388987,122,0.6022429018773008,99.67658742905398,0.240466980226451,13,0.051008131554531655,1963,0.9241972215145641,0.7288321256637573,0.123199462890625,1.0494390726089478,0.45839333457400333,COMPLETE
158,0.48297094612720814,2025-12-22 04:28:11.905805,2025-12-22 04:28:12.478922,0 days 00:00:00.573117,4.242579644983686e-05,0.5867529960374657,120,0.354600976242396,58.87999040751902,0.16758307846860737,14,0.13894873487317058,1897,0.9389058593444171,0.7136648297309875,0.1274704933166504,1.0468800067901611,0.48297094612720814,COMPLETE
159,0.3772959381779419,2025-12-22 04:28:12.479057,2025-12-22 04:28:12.684114,0 days 00:00:00.205057,8.242917035185833e-06,0.668829556733831,139,9.9398171350247,0.019054647808541256,0.1445407425060875,13,0.2173531881527453,2000,0.946232750164809,0.7730671167373657,0.026076555252075195,1.1060359477996826,0.3772959381779419,COMPLETE
160,0.48569914755671,2025-12-22 04:28:12.684240,2025-12-22 04:28:14.971158,0 days 00:00:02.286918,2.693785009097615e-05,0.5284896140096903,127,0.21076564356399025,41.163390828802406,0.02577306714162926,13,0.0628367254374972,1858,0.8995903634451629,0.7012612819671631,0.15598911046981812,1.0296292304992676,0.48569914755671,COMPLETE
161,0.48909004651367183,2025-12-22 04:28:14.971324,2025-12-22 04:28:17.995865,0 days 00:00:03.024541,3.109414040511451e-05,0.3666870662922403,128,0.04575070473766188,37.17904721165203,0.02429550636653341,13,0.11203060873481059,1858,0.892703076855504,0.698461651802063,0.1663782000541687,1.0232726335525513,0.48909004651367183,COMPLETE
162,0.4477934515308968,2025-12-22 04:28:17.996063,2025-12-22 04:28:18.749117,0 days 00:00:00.753054,1.8274670780781382e-05,0.6238892941079173,125,0.07705616259951134,29.81480834886887,0.2107967359453393,13,0.11343527919988138,1962,0.9204117968455623,0.7294439673423767,0.10239338874816895,1.0618174076080322,0.4477934515308968,COMPLETE
163,0.5063300485559054,2025-12-22 04:28:18.749285,2025-12-22 04:28:21.612222,0 days 00:00:02.862937,6.048885832639336e-05,0.6422583298661663,112,0.38703264219246364,57.46304417458056,0.019980262113225955,14,0.08276765547215183,1821,0.9430811011060422,0.6953627467155457,0.17490851879119873,1.0180237293243408,0.5063300485559054,COMPLETE
